precision,recall,thresholds
0.4750378214826021,0.9992044550517104,0.0012182952862215253
0.4752175558077942,0.9992044550517104,0.0012203878697572537
0.4753974261922786,0.9992044550517104,0.0012347986962453355
0.4755774327906096,0.9992044550517104,0.0012376071328531325
0.47575757575757577,0.9992044550517104,0.0012390779341070717
0.4759378552482001,0.9992044550517104,0.001281673241076534
0.4761182714177407,0.9992044550517104,0.0013195173768096899
0.4762988244216913,0.9992044550517104,0.0013353932869391034
0.4764795144157815,0.9992044550517104,0.0013443979420324293
0.47666034155597725,0.9992044550517104,0.0013573129661493492
0.4768413059984814,0.9992044550517104,0.0014552261041205687
0.47702240789973416,0.9992044550517104,0.001571817491180633
0.47720364741641336,0.9992044550517104,0.0016294367833770724
0.4773850247054352,0.9992044550517104,0.0016493499588640665
0.47756653992395437,0.9992044550517104,0.0016582370249441467
0.4777481932293648,0.9992044550517104,0.0016755668641774662
0.4779299847792998,0.9992044550517104,0.0017087612993905534
0.47811191473163306,0.9992044550517104,0.0017269970008274864
0.4782939832444783,0.9992044550517104,0.0017624986092865964
0.4784761904761905,0.9992044550517104,0.001783158914671351
0.47865853658536583,0.9992044550517104,0.0017975884829729335
0.47884102173084253,0.9992044550517104,0.0018910521913161737
0.479023646071701,0.9992044550517104,0.001910813024102831
0.4792064097672644,0.9992044550517104,0.001991463170265868
0.47938931297709925,0.9992044550517104,0.0020210553668166807
0.47957235586101565,0.9992044550517104,0.0021043561336891053
0.479755538579068,0.9992044550517104,0.0021930656144564563
0.4799388612915552,0.9992044550517104,0.002298901815347781
0.4801223241590214,0.9992044550517104,0.002403494471020301
0.4803059273422562,0.9992044550517104,0.0024417021308970957
0.48048967100229534,0.9992044550517104,0.002472347360634955
0.480673555300421,0.9992044550517104,0.002520698559633079
0.48085758039816234,0.9992044550517104,0.0025320815430400433
0.4810417464572961,0.9992044550517104,0.002538223295014342
0.4812260536398467,0.9992044550517104,0.0025423311976152494
0.4814105021080874,0.9992044550517104,0.0025730418932192523
0.4815950920245399,0.9992044550517104,0.002600853048814883
0.48177982355197546,0.9992044550517104,0.0026297153088280377
0.4819646968534152,0.9992044550517104,0.0026349359999281326
0.48214971209213053,0.9992044550517104,0.0026355939947189963
0.4823348694316436,0.9992044550517104,0.002635813745509368
0.4821359969266231,0.9984089101034208,0.0027472351182222772
0.48232129131437357,0.9984089101034208,0.002757981256812713
0.48250672818146867,0.9984089101034208,0.002805600928992433
0.4826923076923077,0.9984089101034208,0.002810453723324728
0.4828780300115429,0.9984089101034208,0.0028798910638017953
0.48306389530408006,0.9984089101034208,0.002944971113998837
0.4832499037350789,0.9984089101034208,0.0029983585919901214
0.4834360554699538,0.9984089101034208,0.0031639778567234354
0.4836223506743738,0.9984089101034208,0.0031663702367165283
0.4838087895142637,0.9984089101034208,0.0031853538890446093
0.48399537215580407,0.9984089101034208,0.003186335837283873
0.4841820987654321,0.9984089101034208,0.003194747488259176
0.48436896950984176,0.9984089101034208,0.0032554955696467124
0.48455598455598453,0.9984089101034208,0.0033147997085227385
0.4847431440710699,0.9984089101034208,0.003331345603156081
0.4849304482225657,0.9984089101034208,0.0033328196100768687
0.4851178971781987,0.9984089101034208,0.00334268849704725
0.48530549110595517,0.9984089101034208,0.0033602310620690465
0.48549323017408125,0.9984089101034208,0.003380330090463706
0.4856811145510836,0.9984089101034208,0.003388279288412022
0.48586914440572976,0.9984089101034208,0.003393469042695623
0.4860573199070488,0.9984089101034208,0.0033987281939140235
0.48624564122433167,0.9984089101034208,0.0034131473499009746
0.48643410852713176,0.9984089101034208,0.0034134260018488763
0.4866227219852656,0.9984089101034208,0.003414409416448854
0.48681148176881306,0.9984089101034208,0.0034153286418017997
0.48700038804811796,0.9984089101034208,0.003497785110666324
0.4871894409937888,0.9984089101034208,0.003569611202986246
0.487378640776699,0.9984089101034208,0.003570110523977496
0.4875679875679876,0.9984089101034208,0.0035810305840028437
0.48775748153905946,0.9984089101034208,0.0036218035225638805
0.4879471228615863,0.9984089101034208,0.0037069779913469947
0.4881369117075068,0.9984089101034208,0.0037783165271341726
0.4883268482490272,0.9984089101034208,0.0037916401168313373
