,Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,avg val received,min val sent,max val sent,avg val sent,total Ether sent,total ether received,total ether balance,adjusted_eth_value__energy_ratio_by_chunks__num_segments_10__segment_focus_0,adjusted_eth_value__absolute_sum_of_changes,adjusted_eth_value__max_langevin_fixed_point__m_3__r_30,adjusted_eth_value__ratio_value_number_to_time_series_length,adjusted_eth_value__has_duplicate_min,adjusted_eth_value__mean_abs_change,adjusted_eth_value__energy_ratio_by_chunks__num_segments_10__segment_focus_1,adjusted_eth_value__count_below__t_0,"adjusted_eth_value__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",adjusted_eth_value__autocorrelation__lag_6
0,0x87d884aaa6ff9e9b6014631b0abae80b53953fb8,1,5151.676667,15159.07778,71235.61667,5,3,0,1,1,0.01,0.013366667,0.0,0.0,0.0,0.0,0.0401,0.0401,0.3585760101713559,0.1299,0.0,0.4705882352941176,0.0,0.00811875,0.0,0.6470588235294118,0.0,-0.2680359628496104
1,0xd42393df90d582bd8a5493171f0173e3a017d391,1,1179.016667,1124.888889,25126.45,7,15,0,13,6,0.0,0.176666667,0.145,1.35,0.419269824,2.93488877,2.65,-0.28488877,0.0202370540854782,7.66977754,0.0,0.4090909090909091,0.0,0.3652275019047619,0.0333272553847922,0.3636363636363636,0.3464101615137754,0.6014985219924959
2,0x3025c36d8a9620d3df89e9e9b1acbdfd639a6f37,1,361.7333333,0.0,723.4666667,2,1,0,1,2,4.999916,4.999916,2.49,2.509076,2.499538,4.999076,4.999916,0.00084,0.6667381012490451,7.508991999999999,-0.8922553458495189,1.0,0.0,3.754496,0.1653592720870393,0.6666666666666666,0.0,0.0
3,0x6309f709faad518fc158af4c14edfa7b06424770,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0x3d020954e30c3d40b7f0c533cf198bc10dd45a49,1,14280.6,1479.855556,45357.56667,1,21,0,21,1,0.035,0.099285714,2.084657787,2.084657787,2.084657787,2.084657787,2.085,0.000342213,0.0066596688085961,3.404657786778048,0.0,0.4090909090909091,0.0,0.1621265612751451,0.0080416589044975,0.0454545454545454,0.0043301270189222,-0.0448541612042212
5,0xb300f2a0fa449b97a1069ea7ad654aca486f64b5,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0x83915e4ff807ba28b53931f923247c9fa0147eb9,1,212.6333333,59.16410256,3746.0,14,13,0,12,7,7.71575e-06,0.03725157,0.0,10.0,0.937928571,13.131,0.484270408,-12.64672959,1.1445400055103946e-05,20.698217303548617,0.0,0.6296296296296297,0.0,0.7960852809057161,0.000978110894495,0.5185185185185185,0.0859327143657785,-0.0166777095348185
7,0x0f38DAeCb3FB7b87A8d3ED168822c1bC53e8202C,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3190552255632818,301.47912605763537,0.0,0.6285714285714286,1.0,8.867033119342217,0.0073758504165862,0.0571428571428571,2.0259768028958383,-0.1768504298968811
8,0xcc320aa1fe572798a1f900cfa0df6524b04c9624,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0
9,0xe7860fd151cbbad28141dfd4cc7cd6d090e4ead8,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.7777777777777778,0.0,3.675,0.0001309484017396,0.1111111111111111,0.0,-0.6349676190515467
10,0x645a58a563ab8c94207e8faea54bcb97e02d23c9,1,49585.61358,7595.080159,1498308.25,27,21,0,18,23,0.000772811,0.017396892,0.0,0.2493689,0.024702084,0.666956259,0.365334741,-0.301621519,0.116501472167617,1.6261253100794693,0.0,0.75,0.0,0.0345984108527546,0.1370794165183703,0.5625,0.0051605601885162,0.1008444622019252
11,0x7cb3ce3248e7c0cd320f3440d437a92a54f541f0,1,406.6314815,13484.12917,165469.2333,9,12,0,12,2,0.002,0.207538272,0.0019349,1.5189748,0.276364821,2.487283389,2.49045926,0.003175871,0.0022638398167114,6.333323658505216,0.0,0.9047619047619048,0.0,0.3166661829252608,2.6073546134240475e-05,0.4285714285714285,0.5816731215951562,-0.0454093336695689
12,0xdce6ee48dc59da247ad93430e18c87b653f4c3d6,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0xe45f73dad6af24273b361f02c3749f13c2231080,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,1.0,0.0,0.0,1.0,0.0,0.0
14,0xbfdf5f7ac2962b334ec2833ddd9ff30961b58a36,1,2810.733333,5.341666667,2821.416667,1,2,0,2,1,2.26661189,3.633305945,7.26575089,7.26575089,7.26575089,7.26575089,7.26661189,0.000861,0.0619511893948279,14.999139,3.0708120196600945,1.0,0.0,7.4995695,0.3014639131439743,0.3333333333333333,0.0,0.0
15,0x8c055eA629051c87AE6D801d301B59C166F77475,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189377723926328,0.1086,0.0500147386776911,0.8333333333333334,1.0,0.02172,0.0185234328704544,0.0,0.0,0.0
16,0x610eacbc066f8bb1f7853316e214b6bb328b4e8b,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0x8e10f088e0a046b2467f89114520381f2b5d7873,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0x9356794614Efd99a81578425006365b8b697B600,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0xdcd0f8aa447f94e24a86732f8aeb7f6fb9373e5d,1,11.65333333,78.2,371.0666667,5,4,0,2,2,0.007398993,0.075653404,0.0,0.085339348,0.030729204,0.153646018,0.302613616,0.148967598,0.0696181105324502,0.7530586915188826,0.0,0.7777777777777778,0.0,0.0941323364398603,0.0,0.5555555555555556,0.0,0.5060173177647206
20,0xd7ef26F0cF2E21df02AD391d89226c7a72EFA4a0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035952430440311,7.434980000000001,0.0,0.4666666666666667,0.0,0.53107,0.0029480992961055,0.0,0.0,-0.1206611802100579
21,0xc33d3c60890caca95f957861b99cfd06a56abe57,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0x13e69be8c633475022b8775e3bd99040107866e3,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0x868413a5D2FE073114e5358C576779AD10dF2644,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007949407972421,31.08024415,16.274430404859917,1.0,0.0,15.540122075,0.83362407252536,0.0,0.0,0.0
24,0x1A52C0ae2b39dBf85E3f67f95d0F3075611A003c,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622513428981941,1.6902316194,0.0,0.8888888888888888,0.0,0.211278952425,0.0996021486371105,0.0,0.0,-0.511195449238058
25,0x8184f473d2c9ed1df39990b0f541197bc533c826,1,25166.125,589.7993827,66256.83333,2,27,0,21,2,0.0,0.07737037,0.20155,1.886981759,1.04426588,2.088531759,2.089,0.000468241,0.0248930894657597,3.216981759429559,0.0,0.5517241379310345,0.0,0.1148922056939128,0.0023624030002799,0.1034482758620689,0.0115470053837925,-0.0082140638665587
26,0x8512c6806e8b53a370ea8e8036c33388b825df24,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0xda16d90f207b3aab70eb5aec84ecd1a87912b825,1,7140.266667,1.230952381,7148.883333,1,7,0,7,1,2.0,2.0,13.99916,13.99916,13.99916,13.99916,14.0,0.00084,0.0178590179977767,15.99916,0.0,0.25,0.0,2.2855942857142857,0.0178590179977767,0.125,0.0,-0.4285714285714286
28,0x760651cb3e8f56475b74ca8380a97f95f7ee2793,1,219.16875,166.9287356,6594.283333,8,29,0,22,2,0.2,0.289655172,1.0,1.0,1.0,8.0,8.4,0.4,0.1346949640850305,8.01507,0.0,0.1842105263157894,1.0,0.2166235135135135,0.0699714099143015,0.2368421052631578,0.0848528137423857,0.2273727578476866
29,0x6ffa0352963976e336d6f9868beec68c860c6b01,1,143.1666667,525.3732704,78596.23333,160,106,0,67,65,0.000515779,0.585860372,0.0,12.74867504,0.627915583,100.4664933,62.10119938,-38.36529389,0.0721340760299567,265.3238613839562,0.0,0.8609022556390977,0.0,1.0012221184300234,0.1534578996602597,0.6015037593984962,0.0611780763110233,-0.0828840457547981
31,0x23dd18fc61248395ad63cb8c25f8136652908295,1,11158.7256,29400.38005,2399871.3,28,71,0,48,19,0.0,0.072328052,0.0,1.658992735,0.175289035,4.908092979,5.135291717,0.227198738,0.4433339840343318,19.1411509032378,0.0,0.7171717171717171,0.0,0.1953178663595693,0.3290338517171185,0.2929292929292929,0.0464264639693692,-0.2221761047199672
32,0xF9390CdA498171e748cD0B43FF65f747867E3eD3,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670447582365073,44.2273795511524,0.0,0.3611111111111111,1.0,1.2636394157472115,0.3318080645626847,0.6666666666666666,3.3252592239943928,0.2748524721874977
34,0xad3e6c0a38f20398d444ee9ac1a911f6563b5028,1,100.15,226.9108073,59290.96667,12,256,0,209,4,0.08,0.197521765,0.15,25.48533637,4.224060104,50.68872125,50.56557173,-0.12314952,0.0024723856768144,131.09184934677535,0.0,0.1007462686567164,0.0,0.4909807091639526,0.0028006708172823,0.044776119402985,0.0097488011316002,-0.0088925945168161
35,0xa2eb8f9174d70befaa253fcd9af256e3379d8a06,1,1913.576344,9273.27619,124233.8,31,7,0,5,14,0.004747481,0.048554388,0.0,1.238205133,0.183016717,5.67351822,0.339880713,-5.333637508,0.0089066282249672,5.62814617740699,0.0,0.6052631578947368,0.0,0.1521120588488375,8.864739541490895e-05,0.8157894736842105,0.029666457962201,-0.1431577565499142
36,0x4a04bf961371240ffbf9cac982aa436bb5386863,1,110.5122222,9576.913889,748656.9667,15,78,0,15,2,0.002265683,0.364081543,0.366208348,9.957,1.814388313,27.21582469,28.39836038,1.182535692,0.7442013508372819,91.43787198754464,0.0431708048548208,0.97,0.0,0.9236148685610568,0.0042901537806414,0.18,0.29782262164579,0.0414247023323312
37,0xa125929ba78213a27d8695b276f55d6aba567b01,1,878.6108974,505.28,30423.08333,26,15,0,15,24,0.01180626,0.133379285,0.0,1.393941558,0.074023137,1.924601558,2.000689274,0.076087716,0.0249642893556139,4.925592696771949,0.0,0.5121951219512195,0.0,0.1231398174192987,0.3528915207941153,0.6341463414634146,0.140742876801082,0.0847315749349943
38,0x80b23fb0cc310fc0159351e05c86fc9333047b99,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436498896518931,24.019867450036948,0.0,0.0978260869565217,0.0,0.1312561062843549,0.0469489499359525,0.0,0.0189329417997263,0.0147622257860663
39,0x6e85c36e75dc03a80f2fa393055935c7f3185b15,1,78.38333333,2715.554167,22900.18333,15,8,0,5,1,1e-05,21.21826304,1.0,100.0,11.2,168.0,169.7461043,1.746104293,0.7305840822139129,369.8857642930359,0.0,0.3043478260869565,0.0,16.812989286047085,0.2590532884588014,0.6521739130434783,48.88014357116438,-0.0216705013323372
40,0x8a455e14C3c9E6611257Cb03F261FBC8EbAf4e4e,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5002416750794898,0.000483,0.0,1.0,0.0,0.000483,0.4997583249205101,0.0,0.0,0.0
41,0x44183fd1a79704f79e0986c6380dd9bfbbc7e6d2,1,2262.930952,0.0,15840.51667,7,1,0,1,5,0.35562726,0.35562726,0.0,0.1,0.028571429,0.2,0.35562726,0.15562726,0.8634539640477508,0.655627259692279,0.0,0.375,1.0,0.0936610370988969,0.0682730179761245,0.875,0.0,0.2155385825232464
42,0xcb3315a42e76b70d2f3e8e595a5d13855c2e14cc,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030484219316374,23.78850042057432,0.0,0.8076923076923077,0.0,0.9515400168229728,0.0032693075863561,0.0384615384615384,5.1516242224907085,-0.1027694941713862
43,0xad7f0a2427f93bc8fc178a73ae0d2d188682884f,1,16.49444444,5.3,146.6666667,6,9,0,8,4,0.05,0.077777778,0.0,19.85176356,3.30862726,19.85176356,0.7,-19.15176356,3.1711198435533334e-05,20.45176356102085,0.0,0.3333333333333333,0.0,1.4608402543586323,0.0001585559921776,0.4,0.0,-0.0476119639398619
44,0xb93235c1694814C8C6534cdB14806FbA39f8fC97,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0x75968feaa063f091043455bb76d9af43b965afe3,1,13144.45667,17999.11154,599421.4667,10,26,0,21,6,0.002665927,0.244619359,0.0,3.577775334,0.632107521,6.321075209,6.360103347,0.039028138,0.0272543023377809,24.1128859893737,0.0,0.8888888888888888,0.0,0.6889395996963915,0.032289323027626,0.2777777777777778,0.9124347359482908,-0.0066449557870454
46,0xb54ddf21064610c13d5bef7fcc54eceb9ca5f84e,1,1168.817262,0.0,98180.65,84,1,0,1,31,0.045,0.045,0.0,0.100189631,0.004539586,0.381325261,0.045,-0.336325261,0.0632798331989632,0.7074608920736067,0.0,0.0941176470588235,0.0,0.0084221534770667,0.0,0.9882352941176472,0.0017320508075688,-0.0423197240479272
48,0x95b5c8eba4852fcf62decb4a158f727cd78297bd,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0x446c233AE1f969D3063AA4b477b02764414C536e,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0x022477f348a8b75b35fc8cf055d3b3d8a577f514,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0x3833552d7302457831246975baf0527b62cf54e9,1,36.62083333,88.82083333,501.7666667,4,4,0,3,4,0.01979907,0.67923898,0.10799436,1.222512758,0.67459273,2.69837092,2.71695592,0.018585,0.2194241212729532,5.07816804998437,0.6710129889633877,1.0,0.0,0.7254525785691958,0.0707823266165477,0.5,0.0,-0.523620019869083
52,0x650d8acbde455717a98d613b316cb200e015de5d,1,22490.59444,10.68844884,140341.2333,6,505,0,403,4,0.0,0.160098253,0.03011,38.87152884,13.47150062,80.82900372,80.84961776,0.020614045,0.0007342728259905,117.47158284356097,0.0,0.0293542074363992,0.0,0.2303364369481587,0.0048018251228435,0.0136986301369863,0.0025273699500073,0.0043421217717331
53,0xb9088c74b4B7D70A181f2f3a8E1964fb1F6a111c,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031173467053342,28.535922000000003,10.349859088162209,1.0,0.0,5.707184400000001,0.654767213890832,0.0,0.0,0.0
54,0x563acf790b87b2355de3945416da14c7ea1eb05d,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0x4a878ef00c208517834ad9e4321fbe7ca8b0b415,1,661.9666667,570.9703333,29872.45,2,50,0,40,1,0.07,0.186,0.3,8.9971944,4.6485972,9.2971944,9.3,0.0028056,0.001180001014798,14.9371944,0.0,0.1923076923076923,0.0,0.2928861647058823,0.0120168175633495,0.0384615384615384,0.0843220260764211,0.0065778982757139
56,0x3cf5947eb0c6Ac6f283f434c5D0f742fdAe9F504,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4454607249917054,11.699800000000002,0.0,0.8181818181818182,0.0,1.1699800000000002,0.0556207897464671,0.0,0.0,-0.122654554849591
58,0x718278dba6774d510a79fcd2ddcf8d09b6c6d30b,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0x7afcc8244a7f9195ddf60fe75247efedcf1f8cc1,1,2070.658333,539.4541667,6299.133333,2,4,0,4,1,0.43300001,0.824012248,0.028733906,3.263750281,1.646242094,3.292484187,3.296048991,0.003564804,0.0167202828217295,6.630605929843027,8.750824081812025,1.0,0.0,1.3261211859686053,0.2348138271052378,0.3333333333333333,0.0,0.0
60,0x01F9eC89417814d6a7b0961Edc24Fe1Cde61f208,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3547078337177372,0.0390510863328214,0.0,0.1363636363636363,1.0,0.0018595755396581,0.0,0.8636363636363636,0.0054995749113046,-0.1336126394212455
61,0x28733543ec21dfd4dac3fa2d7ad74d6c6d2bb49d,1,394.2621399,1238.367708,115619.5833,243,16,0,13,87,0.00231004,0.090687378,0.0,3.50418354,0.022599817,5.491755489,1.45099804,-4.040757449,0.0024481671583875,14.351375620447373,0.0,0.0943396226415094,0.0,0.0543612712895733,0.0,0.9320754716981132,0.003793356801398,0.058656623029145
62,0xa5a478545fc9121a5e411a608027cf9b27eea172,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.6666666666666666,0.0,6.3,0.0,1.0,0.0,0.0
63,0xf271d00900966dcfc5a75c3eeddd4ccedca9c966,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0x1c994a7a8038e52758ff39b9e9fc579fb9bf1c46,1,783.271875,368.8962611,244168.8333,64,526,0,369,23,0.0,0.085875125,0.0,32.67890121,0.719826581,46.06890121,45.17031594,-0.898585275,0.0014018282619066,135.86737444235544,0.0,0.4459459459459459,0.0,0.2298940345894339,0.0498654583983445,0.1131756756756756,0.0035408990394918,0.0022745887850422
65,0xadc7f7d0c48cc91bab52c0c40f83722531d863bd,1,21846.90238,780.6217949,163076.4,7,13,0,12,7,0.061802944,3.96268617,0.0,51.31,7.358942724,51.51259907,51.51492021,0.002321142,0.0388000628602248,160.20930953263024,0.0,0.8,0.0,8.432068922770013,0.0416481085473522,0.35,0.0,-0.1008320663040199
66,0xeb9aaa5160d671ff5e9e4c918f8ab0139762f101,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0x724cea3153a61d8afb6ada553f096ad7311324b2,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0xe369D4D2D6EEc8d332Fe1C14A5279cF42af1d8E7,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105079674694803,16.189751,4.979651127137926,1.0,0.0,3.2379502,0.0131956034918569,0.0,0.0,0.0
69,0x0945198dd98c78d88568004d775e33800cfe4bfa,1,62.0161442,1212.646408,362962.0833,319,283,0,228,107,0.0,0.791796622,0.0,208.0900088,1.068213519,340.7601125,224.078444,-116.6816686,0.0021772639065281,1007.0896624399288,0.0,0.4750830564784053,0.0,1.6756899541429764,0.2628365125238942,0.5332225913621262,0.0443401466451055,0.001765108830209
70,0xa06e773064eb9a1ce6d5d897249b8fa6200ae869,1,8.759259259,1.083333333,81.0,9,2,0,2,1,0.015,13.60732573,1.0,10.0,3.0,27.0,27.21465147,0.214651466,0.7824296364480698,49.224371465663225,0.0,0.4166666666666667,1.0,4.474942860514839,0.211233103369402,0.8333333333333334,0.0,-0.0324163753173676
71,0xf207ba31d96cf56f1e107d8cebf3c08b04e0a0f0,1,205.9833333,0.0,4119.666667,20,1,1,1,4,1.5,1.5,0.0,0.270559205,0.01352796,0.270559205,1.5,1.229440795,0.9684907836271436,1.770559205029873,0.0,0.1428571428571428,0.0,0.0885279602514936,0.0,0.9523809523809524,0.3549089869643552,-0.0127890135854193
72,0xf87d8c781979e4cfe14da4366617197bb6f1f235,1,1817.729424,827.0418182,192723.3833,81,55,0,51,49,0.00265518,1.976974812,0.0,78.36350483,1.659473757,134.4173743,108.7336147,-25.68375963,0.8876194997885949,402.24091377733725,0.0,0.5,0.0,2.9795623242765723,2.491999916600289e-07,0.5955882352941176,1.2342815955582611,-0.0067312367382986
73,0x45e7c24e67df934069a2709c5b592f950bc709af,1,13550.01667,121.4560284,19258.45,1,47,0,41,1,0.0494471,5.518000108,259.3455851,259.3455851,259.3455851,259.3455851,259.3460051,0.00042,0.0008793665279956,633.9254592531006,56.39997447306156,0.9791666666666666,0.0,13.487775728789376,0.0006227386785789,0.0208333333333333,7.551623592630937,0.0017747460847961
74,0x82aA927292F51046c309e79f2a272bad474cDd7A,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056423411933488,1.06439783,0.4232654502847328,1.0,0.0,0.096763439090909,0.0033935657423459,0.0,0.0,-0.653710028564665
75,0x6c189c440f31ff891533c1b5526e9e4f8af89a0e,1,0.775,0.0,1.55,2,1,0,1,2,0.006776365,0.006776365,0.0,0.004697226,0.002348613,0.004697226,0.006776365,0.002079139,0.6754495410550168,0.0114735904446152,0.0036678992959926,1.0,0.0,0.0057367952223076,0.0,0.6666666666666666,0.0,0.0
76,0x4898110f44c5e054fd073d02e32ac4520b61368b,1,1362.9,434.6732456,19243.38333,2,38,0,30,2,0.0,0.260289474,0.09126057,9.79,4.940630285,9.88126057,9.891,0.00973943,0.0032580288613802,27.679260569786628,0.0,0.4,0.0,0.7097246299945289,0.0128893412044868,0.1,0.0959166304662543,0.0270756328597773
77,0xc3e9287e2c028ebbae2001f477dc22ede80ed829,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0x343a88ad3eb8c900b0b3b6935129a8bb0011a5e9,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0x4a64e4b4b6bc57f09bba0080ae368efaf8c68fa9,1,1697.1,0.0,1697.1,1,1,0,1,1,1.0,1.0,0.999559,0.999559,0.999559,0.999559,1.0,0.000441,0.5002205486202453,1.999559,0.0,1.0,0.0,1.999559,0.4997794513797547,0.5,0.0,0.0
80,0x4d5e3d4a3b5a95142bbd798476bc1afd20864ac8,1,0.716666667,0.0,0.716666667,1,1,0,1,1,1.694,1.694,1.690234463,1.690234463,1.690234463,1.690234463,1.694,0.003765537,0.5011126687279399,3.384234463482607,0.0,1.0,0.0,3.384234463482607,0.49888733127206,0.5,0.0,0.0
81,0xb3dce1f1a7e8bf248073bf827a6db67a22cd785e,1,305.6146341,444.1642857,84040.65,41,161,0,107,22,0.0,0.229107452,0.021,11.18930274,0.896453139,36.75457871,36.88629974,0.131721028,0.0034249221859624,95.33141500727716,0.0,0.4306930693069307,0.0,0.474285646802374,0.0050888498213098,0.2079207920792079,0.0129342886525073,-0.0043912807448411
82,0xb627e9e2c993447bc433709399e064ec653704dc,1,91.95833333,793.2518519,7323.183333,2,9,0,9,2,0.06,1.1917351,5.35,5.3754899,5.36274495,10.7254899,10.7256159,0.000126,0.0109437666546046,15.77578762,41.710621130409045,1.0,0.0,1.577578762,0.0435813716333815,0.1818181818181818,0.0,-0.1629917060677142
83,0x52e8ebf98ef95d373d29041182830bf13c52588f,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109890109890109,1.0,0.0,0.0,1.0,0.0,0.0
84,0xbe12359f003961be263fe7ab34bcfc4a20298efa,1,6520.048333,61.85162602,70272.31667,10,82,0,62,7,1e-05,0.153584508,0.0,6.3,1.252386771,12.52386771,12.59392969,0.070061985,0.0008737265079374,41.91718036287759,-0.1878368356970454,0.967391304347826,0.0,0.4606283556360174,0.0071904431361234,0.108695652173913,0.0559687804602405,-0.021293219469323
85,0x3ffc9c4df6b29a0c3bf5a3056d37b68288c79a29,1,15995.33333,16.8962963,16147.4,1,9,0,8,1,0.6,3.106804444,27.96,27.96,27.96,27.96,27.96124,0.00124,0.0147952300447672,37.576,0.0,0.9,0.0,4.175111111111111,0.0144115378404431,0.1,0.0,0.0564932770169539
86,0xd384752674cbdF4673994AB973a51fc6f114B75F,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302174973306239,132.4604765334408,0.0,0.8529411764705882,0.0,4.013953834346691,0.0125027505967918,0.0,5.219395402317669,0.1474605267117311
88,0xed3b61249bf08abd799e82075304e660bce1d68e,1,21144.96667,80.91666667,21306.8,1,2,0,2,1,0.2,0.35,0.699685,0.699685,0.699685,0.699685,0.7,0.000315,0.0513110552359225,1.4996850000000002,0.2991099087457529,1.0,0.0,0.7498425000000001,0.3206940952245158,0.3333333333333333,0.0,0.0
89,0x07204feeaf2cbbde2be760909af2f5ed6e2d14b4,1,42938.85595,15229.93556,829593.0167,14,15,0,11,9,0.00092445,1.472366342,0.0,10.0,1.573857955,22.03401137,22.08549513,0.051483758,0.0042923862144179,45.85921234691239,0.0,0.8275862068965517,0.0,1.6378290123897283,0.0070002612468256,0.4827586206896552,3.727373337888224,-0.3153829440372642
